/Owner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/@id,/@id/#agg,/@name,/@xsi:noNamespaceSchemaLocation,/Election/@electionName,/Election/@electionTitle,/Election/@final,/Election/@id,/Election/@precinctsReported,/Election/@precinctsReportedPercentage,/Election/@reportedPercentage,/Election/@reportedRegistration,/Election/@totalBallotsCast,/Election/@totalCastPercentage,/Election/@totalPrecincts,/Election/@totalRegistration,/Election/ContestList/Contest/@altId2,/Election/ContestList/Contest/@ballotsCast,/Election/ContestList/Contest/@castPercentage,/Election/ContestList/Contest/@id,/Election/ContestList/Contest/@overVotes,/Election/ContestList/Contest/@partyId,/Election/ContestList/Contest/@runoff,/Election/ContestList/Contest/@stateWide,/Election/ContestList/Contest/@title,/Election/ContestList/Contest/@typeCode,/Election/ContestList/Contest/@underVotes,/Election/ContestList/Contest/@voteFor,/Election/ContestList/Contest/@writeinVotes,/Election/ContestList/Contest/#id,/Election/ContestList/Contest/Candidate/@altId2,/Election/ContestList/Contest/Candidate/@id,/Election/ContestList/Contest/Candidate/@name,/Election/ContestList/Contest/Candidate/@partyId,/Election/ContestList/Contest/Candidate/@pos,/Election/ContestList/Contest/Candidate/@recount,/Election/ContestList/Contest/Candidate/@runoff,/Election/ContestList/Contest/Candidate/@winner,/Election/ContestList/Contest/Candidate/#id,/Election/ContestList/Contest/Candidate/Votes/@refPrecinctId,/Election/ContestList/Contest/Candidate/Votes/@total,/Election/ContestList/Contest/Candidate/Votes/#id,/Election/ContestList/Contest/Candidate/Votes/GroupVotes/@refGroupId,/Election/ContestList/Contest/Candidate/Votes/GroupVotes,/Election/ContestList/Contest/Candidate/VotesByGroup/@refGroupId,/Election/ContestList/Contest/Candidate/VotesByGroup/@total,/Election/GroupMap/Group/@groupEquipType,/Election/GroupMap/Group/@groupName,/Election/GroupMap/Group/@groupNumber,/Election/GroupMap/Group/@groupType,/Election/GroupMap/Group/@id,/Election/GroupMap/Group/@totalTabsReported,/JurisdictionMap/@percentReported,/JurisdictionMap/@reportingJurisdictions,/JurisdictionMap/@totalJurisdictions,/JurisdictionMap/Jurisdiction/@id,/JurisdictionMap/Jurisdiction/@precinctsReported,/JurisdictionMap/Jurisdiction/@precinctsReportedPercentage,/JurisdictionMap/Jurisdiction/@reportedPercentage,/JurisdictionMap/Jurisdiction/@reportedRegistration,/JurisdictionMap/Jurisdiction/@title,/JurisdictionMap/Jurisdiction/@totalBallotsCast,/JurisdictionMap/Jurisdiction/@totalCastPercentage,/JurisdictionMap/Jurisdiction/@totalPrecincts,/JurisdictionMap/Jurisdiction/@totalRegistration,/JurisdictionMap/Jurisdiction/@typeId,/JurisdictionMap/Jurisdiction/Precinct/@altId2,/JurisdictionMap/Jurisdiction/Precinct/@ballotsCast,/JurisdictionMap/Jurisdiction/Precinct/@castPercentage,/JurisdictionMap/Jurisdiction/Precinct/@counted,/JurisdictionMap/Jurisdiction/Precinct/@id,/JurisdictionMap/Jurisdiction/Precinct/@name,/JurisdictionMap/Jurisdiction/Precinct/@regVoters,/JurisdictionMap/Jurisdiction/Precinct/TabulatorList/@elecDayReported,/JurisdictionMap/Jurisdiction/Precinct/TabulatorList/@elecDayReported/#agg,/PartyMap/Party/@abbrv,/PartyMap/Party/@altId,/PartyMap/Party/@altId2,/PartyMap/Party/@id,/PartyMap/Party/@name,/PartyMap/Party/@partyBallotsCast,/PartyMap/Party/@partyCastPercentage,/PartyMap/Party/@partyRegistration,/PartyMap/Party/@partyReportedPercentage,/PartyMap/Party/@partyReportedRegistration,/ReportTime
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,1,Angela Alsobrooks,1,1,0,0,0,7,2600,0,205,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,1,Angela Alsobrooks,1,1,0,0,0,7,2600,0,205,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,1,Angela Alsobrooks,1,1,0,0,0,7,2600,0,205,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,1,Angela Alsobrooks,1,1,0,0,0,7,2600,0,205,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,1,Angela Alsobrooks,1,1,0,0,0,7,2600,0,205,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,1,Angela Alsobrooks,1,1,0,0,0,7,2901,0,206,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,1,Angela Alsobrooks,1,1,0,0,0,7,2901,0,206,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,1,Angela Alsobrooks,1,1,0,0,0,7,2901,0,206,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,1,Angela Alsobrooks,1,1,0,0,0,7,2901,0,206,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,1,Angela Alsobrooks,1,1,0,0,0,7,2901,0,206,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,1,Angela Alsobrooks,1,1,0,0,0,7,2902,0,207,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,1,Angela Alsobrooks,1,1,0,0,0,7,2902,0,207,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,1,Angela Alsobrooks,1,1,0,0,0,7,2902,0,207,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,1,Angela Alsobrooks,1,1,0,0,0,7,2902,0,207,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,1,Angela Alsobrooks,1,1,0,0,0,7,2902,0,207,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,1,Angela Alsobrooks,1,1,0,0,0,7,2903,0,208,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,1,Angela Alsobrooks,1,1,0,0,0,7,2903,0,208,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,1,Angela Alsobrooks,1,1,0,0,0,7,2903,0,208,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,1,Angela Alsobrooks,1,1,0,0,0,7,2903,0,208,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,1,Angela Alsobrooks,1,1,0,0,0,7,2903,0,208,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,1,Angela Alsobrooks,1,1,0,0,0,7,3100,0,209,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,1,Angela Alsobrooks,1,1,0,0,0,7,3100,0,209,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,1,Angela Alsobrooks,1,1,0,0,0,7,3100,0,209,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,1,Angela Alsobrooks,1,1,0,0,0,7,3100,0,209,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,1,Angela Alsobrooks,1,1,0,0,0,7,3100,0,209,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,1,Angela Alsobrooks,1,1,0,0,0,7,3400,0,210,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,1,Angela Alsobrooks,1,1,0,0,0,7,3400,0,210,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,1,Angela Alsobrooks,1,1,0,0,0,7,3400,0,210,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,1,Angela Alsobrooks,1,1,0,0,0,7,3400,0,210,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,1,Angela Alsobrooks,1,1,0,0,0,7,3400,0,210,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,1,Angela Alsobrooks,1,1,0,0,0,7,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,1,Angela Alsobrooks,1,1,0,0,0,7,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,1,Angela Alsobrooks,1,1,0,0,0,7,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,1,Angela Alsobrooks,1,1,0,0,0,7,,,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,1,Angela Alsobrooks,1,1,0,0,0,7,,,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,100,0,211,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,100,0,211,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,100,0,211,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,100,0,211,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,100,0,211,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,200,0,212,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,200,0,212,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,200,0,212,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,200,0,212,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,200,0,212,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,300,0,213,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,300,0,213,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,300,0,213,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,300,0,213,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,300,0,213,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,400,0,214,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,400,0,214,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,400,0,214,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,400,0,214,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,400,0,214,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,500,0,215,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,500,0,215,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,500,0,215,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,500,0,215,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,500,0,215,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,605,0,216,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,605,0,216,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,605,0,216,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,605,0,216,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,605,0,216,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,606,0,217,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,606,0,217,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,606,0,217,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,606,0,217,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,606,0,217,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,701,0,218,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,701,0,218,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,701,0,218,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,701,0,218,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10002,0,0,102,0,0,0,1,U.S. Senator,,0,1,0,2,10002002,2,Larry Hogan,2,2,0,0,0,8,701,0,218,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
